transaction_id,customer_id,transaction_timestamp,product_id,product_name,category,quantity,unit_price,total_amount,payment_method,card_number,store_id,store_city,order_status,ingestion_timestamp,pipeline_run_id,amount_bucket
TXN006728,CUST0634,2026-01-17 12:41:21,P005,Headphones,Electronics,1,10543,10543,Credit Card,************28.0,STR008,Ahmedabad,Completed,2026-07-02 17:20:57,75971a34,High
TXN006729,CUST0634,2026-02-11 11:51:21,P005,Headphones,Electronics,2,1105,2210,Cash,,STR005,Chennai,Completed,2026-07-02 17:20:57,75971a34,Medium
TXN006730,CUST0634,2024-08-05 12:27:24,P019,Vacuum Cleaner,Home & Kitchen,5,7506,37530,Cash,,STR002,Mumbai,Completed,2026-07-02 17:20:57,75971a34,High
TXN006731,CUST0634,2025-04-07 06:57:12,P024,Dumbbells,Sports,3,3650,10950,UPI,,STR004,Hyderabad,Completed,2026-07-02 17:20:57,75971a34,High
TXN006732,CUST0634,2025-11-22 20:19:47,P002,Smartphone,Electronics,4,57026,228104,UPI,,STR003,Bengaluru,Returned,2026-07-02 17:20:57,75971a34,High
TXN006733,CUST0634,2026-03-08 16:03:50,P013,Cooking Oil,Grocery,2,738,1476,UPI,,STR008,Ahmedabad,Completed,2026-07-02 17:20:57,75971a34,Medium
TXN006734,CUST0634,2026-04-23 02:15:07,P036,Puzzle,Toys,3,815,2445,Cash,,STR001,Delhi,Cancelled,2026-07-02 17:20:57,75971a34,Medium
TXN006735,CUST0634,2025-08-01 11:48:59,P015,Tea,Grocery,3,450,1350,Debit Card,**************86.0,STR001,Delhi,Completed,2026-07-02 17:20:57,75971a34,Medium
TXN006736,CUST0634,2024-09-09 18:19:56,P009,Hoodie,Clothing,2,831,1662,Net Banking,,STR007,Pune,Completed,2026-07-02 17:20:57,75971a34,Medium
TXN006737,CUST0634,2025-10-23 17:14:20,P034,Data Science Handbook,Books,5,614,3070,Credit Card,**************49.0,STR001,Delhi,Completed,2026-07-02 17:20:57,75971a34,Medium
TXN006738,CUST0634,2025-07-06 03:16:58,P039,Teddy Bear,Toys,1,438,438,UPI,,STR008,Ahmedabad,Completed,2026-07-02 17:20:57,75971a34,Low
TXN006739,CUST0634,2025-08-26 08:46:26,P040,Board Game,Toys,3,1050,3150,UPI,,STR006,Kolkata,Completed,2026-07-02 17:20:57,75971a34,Medium
TXN006740,CUST0634,2025-03-20 02:19:15,P033,SQL Guide,Books,2,352,704,Credit Card,**************29.0,STR007,Pune,Completed,2026-07-02 17:20:57,75971a34,Low
TXN006741,CUST0635,2025-10-22 16:59:31,P018,Water Bottle,Home & Kitchen,3,814,2442,Debit Card,**********75.0,STR009,Jaipur,Completed,2026-07-02 17:20:57,75971a34,Medium
TXN006742,CUST0635,2024-10-02 21:10:07,P039,Teddy Bear,Toys,1,1067,1067,Debit Card,**************23.0,STR004,Hyderabad,Completed,2026-07-02 17:20:57,75971a34,Medium
TXN006743,CUST0635,2025-07-28 10:32:26,P002,Smartphone,Electronics,1,17567,17567,Debit Card,***********56.0,STR006,Kolkata,Completed,2026-07-02 17:20:57,75971a34,High
TXN006744,CUST0635,2026-02-08 13:29:43,P015,Tea,Grocery,3,141,423,Cash,,STR003,Bengaluru,Cancelled,2026-07-02 17:20:57,75971a34,Low
TXN006745,CUST0635,2025-04-18 09:03:43,P013,Cooking Oil,Grocery,1,236,236,UPI,,STR010,Lucknow,Completed,2026-07-02 17:20:57,75971a34,Low
TXN006746,CUST0635,2025-12-07 04:51:19,P012,Wheat Flour,Grocery,1,55,55,Debit Card,*************58.0,STR004,Hyderabad,Completed,2026-07-02 17:20:57,75971a34,Low
TXN006747,CUST0635,2024-11-15 11:28:40,P012,Wheat Flour,Grocery,5,125,625,UPI,,STR008,Ahmedabad,Returned,2026-07-02 17:20:57,75971a34,Low
TXN006748,CUST0635,2026-01-26 02:44:38,P038,Toy Car,Toys,3,1754,5262,Net Banking,,STR004,Hyderabad,Completed,2026-07-02 17:20:57,75971a34,High
TXN006749,CUST0635,2024-09-30 03:15:27,P038,Toy Car,Toys,3,455,1365,Credit Card,**************34.0,STR003,Bengaluru,Completed,2026-07-02 17:20:57,75971a34,Medium
TXN006750,CUST0635,2026-04-13 14:52:14,P014,Sugar,Grocery,1,243,243,Debit Card,***********89.0,STR002,Mumbai,Completed,2026-07-02 17:20:57,75971a34,Low
TXN006751,CUST0635,2025-03-18 19:13:41,P029,Sunscreen,Beauty,4,1336,5344,Net Banking,,STR002,Mumbai,Completed,2026-07-02 17:20:57,75971a34,High
TXN006752,CUST0635,2025-04-18 14:32:51,P035,Biography,Books,5,1191,5955,UPI,,STR001,Delhi,Completed,2026-07-02 17:20:57,75971a34,High
TXN006753,CUST0635,2024-11-09 12:50:47,P039,Teddy Bear,Toys,3,1617,4851,Debit Card,**************60.0,STR008,Ahmedabad,Completed,2026-07-02 17:20:57,75971a34,Medium
TXN006754,CUST0635,2025-06-15 01:18:14,P006,T-Shirt,Clothing,1,1055,1055,Cash,,STR009,Jaipur,Returned,2026-07-02 17:20:57,75971a34,Medium
TXN006755,CUST0635,2025-03-03 00:26:13,P030,Lipstick,Beauty,2,2319,4638,UPI,,STR004,Hyderabad,Completed,2026-07-02 17:20:57,75971a34,Medium
TXN006756,CUST0635,2025-11-22 13:52:56,P018,Water Bottle,Home & Kitchen,2,887,1774,Credit Card,**************96.0,STR009,Jaipur,Returned,2026-07-02 17:20:57,75971a34,Medium
TXN006757,CUST0635,2025-10-05 00:16:37,P008,Jacket,Clothing,4,5226,20904,Net Banking,,STR009,Jaipur,Completed,2026-07-02 17:20:57,75971a34,High
TXN006758,CUST0635,2026-05-19 03:18:12,P023,Yoga Mat,Sports,1,515,515,UPI,,STR006,Kolkata,Returned,2026-07-02 17:20:57,75971a34,Low
TXN006759,CUST0635,2025-09-11 21:38:24,P003,Tablet,Electronics,4,46989,187956,UPI,,STR002,Mumbai,Returned,2026-07-02 17:20:57,75971a34,High
TXN006760,CUST0635,2025-08-02 17:52:49,P027,Shampoo,Beauty,5,992,4960,UPI,,STR007,Pune,Completed,2026-07-02 17:20:57,75971a34,Medium
TXN006761,CUST0635,2024-12-23 04:50:27,P033,SQL Guide,Books,4,471,1884,Debit Card,**************07.0,STR004,Hyderabad,Completed,2026-07-02 17:20:57,75971a34,Medium
TXN006762,CUST0635,2026-01-19 06:14:43,P036,Puzzle,Toys,3,864,2592,Net Banking,,STR007,Pune,Completed,2026-07-02 17:20:57,75971a34,Medium
TXN006763,CUST0635,2025-07-31 03:26:04,P012,Wheat Flour,Grocery,2,265,530,Credit Card,*************91.0,STR007,Pune,Completed,2026-07-02 17:20:57,75971a34,Low
TXN006764,CUST0635,2026-06-18 03:34:27,P019,Vacuum Cleaner,Home & Kitchen,4,13155,52620,UPI,,STR003,Bengaluru,Completed,2026-07-02 17:20:57,75971a34,High
TXN006765,CUST0635,2024-08-20 08:03:50,P010,Sneakers,Clothing,3,2818,8454,UPI,,STR010,Lucknow,Completed,2026-07-02 17:20:57,75971a34,High
TXN006766,CUST0635,2025-02-13 19:38:21,P031,Novel,Books,1,404,404,Debit Card,**************41.0,STR005,Chennai,Completed,2026-07-02 17:20:57,75971a34,Low
TXN006767,CUST0635,2026-03-30 10:34:25,P040,Board Game,Toys,4,1756,7024,Credit Card,**********61.0,STR006,Kolkata,Completed,2026-07-02 17:20:57,75971a34,High
TXN006768,CUST0635,2025-07-09 10:05:21,P031,Novel,Books,2,440,880,UPI,,STR001,Delhi,Completed,2026-07-02 17:20:57,75971a34,Low
TXN006769,CUST0635,2025-12-11 13:28:58,P004,Smartwatch,Electronics,5,24536,122680,UPI,,STR002,Mumbai,Completed,2026-07-02 17:20:57,75971a34,High
TXN006770,CUST0635,2026-04-18 09:22:07,P040,Board Game,Toys,2,2702,5404,UPI,,STR004,Hyderabad,Completed,2026-07-02 17:20:57,75971a34,High
TXN006771,CUST0636,2024-11-24 11:29:10,P034,Data Science Handbook,Books,4,1269,5076,Debit Card,**************97.0,STR005,Chennai,Completed,2026-07-02 17:20:57,75971a34,High
TXN006772,CUST0636,2026-04-06 05:52:40,P004,Smartwatch,Electronics,4,9067,36268,Debit Card,**************73.0,STR002,Mumbai,Completed,2026-07-02 17:20:57,75971a34,High
TXN006773,CUST0636,2026-04-15 06:22:54,P022,Football,Sports,2,937,1874,UPI,,STR001,Delhi,Completed,2026-07-02 17:20:57,75971a34,Medium
TXN006774,CUST0636,2026-01-21 06:55:11,P033,SQL Guide,Books,4,487,1948,Credit Card,**************32.8,STR004,Hyderabad,Completed,2026-07-02 17:20:57,75971a34,Medium
TXN006775,CUST0636,2026-03-01 20:05:27,P039,Teddy Bear,Toys,3,702,2106,UPI,,STR008,Ahmedabad,Completed,2026-07-02 17:20:57,75971a34,Medium
TXN006776,CUST0636,2025-05-17 19:52:39,P031,Novel,Books,1,980,980,UPI,,STR009,Jaipur,Completed,2026-07-02 17:20:57,75971a34,Low
TXN006777,CUST0636,2024-07-13 17:28:10,P004,Smartwatch,Electronics,2,9015,18030,UPI,,STR002,Mumbai,Completed,2026-07-02 17:20:57,75971a34,High
TXN006778,CUST0636,2026-02-12 23:58:54,P003,Tablet,Electronics,1,24231,24231,UPI,,STR004,Hyderabad,Completed,2026-07-02 17:20:57,75971a34,High
TXN006779,CUST0637,2025-09-03 15:37:40,P003,Tablet,Electronics,2,22651,45302,Cash,,STR010,Lucknow,Cancelled,2026-07-02 17:20:57,75971a34,High
TXN006780,CUST0637,2026-01-22 11:34:07,P020,Dining Set,Home & Kitchen,5,23028,115140,Credit Card,**************02.5,STR008,Ahmedabad,Completed,2026-07-02 17:20:57,75971a34,High
TXN006781,CUST0637,2025-03-09 05:10:38,P022,Football,Sports,1,2071,2071,Net Banking,,STR009,Jaipur,Completed,2026-07-02 17:20:57,75971a34,Medium
TXN006782,CUST0637,2026-02-04 12:07:02,P006,T-Shirt,Clothing,3,1038,3114,Debit Card,**************61.0,STR009,Jaipur,Completed,2026-07-02 17:20:57,75971a34,Medium
TXN006783,CUST0638,2026-01-05 01:08:05,P010,Sneakers,Clothing,1,5811,5811,UPI,,STR002,Mumbai,Completed,2026-07-02 17:20:57,75971a34,High
TXN006784,CUST0638,2025-11-15 01:38:08,P003,Tablet,Electronics,5,31370,156850,UPI,,STR002,Mumbai,Completed,2026-07-02 17:20:57,75971a34,High
TXN006785,CUST0638,2025-06-30 07:47:01,P038,Toy Car,Toys,2,1481,2962,Credit Card,*************68.0,STR001,Delhi,Completed,2026-07-02 17:20:57,75971a34,Medium
TXN006786,CUST0638,2026-04-14 14:02:22,P036,Puzzle,Toys,1,1410,1410,UPI,,STR002,Mumbai,Completed,2026-07-02 17:20:57,75971a34,Medium
TXN006787,CUST0639,2026-05-28 12:59:00,P001,Laptop,Electronics,4,71421,285684,UPI,,STR006,Kolkata,Completed,2026-07-02 17:20:57,75971a34,High
TXN006788,CUST0639,2025-10-27 12:20:16,P025,Running Shoes,Sports,5,4739,23695,Debit Card,*************25.0,STR008,Ahmedabad,Completed,2026-07-02 17:20:57,75971a34,High
TXN006789,CUST0640,2025-07-14 18:29:01,P034,Data Science Handbook,Books,4,1175,4700,Credit Card,**************47.0,STR006,Kolkata,Completed,2026-07-02 17:20:57,75971a34,Medium
TXN006790,CUST0641,2025-07-29 00:10:04,P022,Football,Sports,4,409,1636,UPI,,STR008,Ahmedabad,Completed,2026-07-02 17:20:57,75971a34,Medium
TXN006791,CUST0641,2025-02-27 09:41:47,P035,Biography,Books,3,642,1926,UPI,,STR008,Ahmedabad,Completed,2026-07-02 17:20:57,75971a34,Medium
TXN006792,CUST0641,2026-02-01 06:39:33,P033,SQL Guide,Books,3,446,1338,Credit Card,*************58.0,STR007,Pune,Completed,2026-07-02 17:20:57,75971a34,Medium
TXN006793,CUST0641,2025-05-17 07:13:40,P036,Puzzle,Toys,4,728,2912,Net Banking,,STR006,Kolkata,Completed,2026-07-02 17:20:57,75971a34,Medium
TXN006794,CUST0641,2026-05-03 08:14:59,P001,Laptop,Electronics,4,86166,344664,Cash,,STR010,Lucknow,Completed,2026-07-02 17:20:57,75971a34,High
TXN006795,CUST0641,2025-01-04 07:48:14,P007,Jeans,Clothing,4,1066,4264,UPI,,STR009,Jaipur,Completed,2026-07-02 17:20:57,75971a34,Medium
TXN006796,CUST0642,2026-03-30 22:20:54,P017,Cookware Set,Home & Kitchen,5,11972,59860,Credit Card,************52.0,STR008,Ahmedabad,Returned,2026-07-02 17:20:57,75971a34,High
TXN006797,CUST0642,2025-02-25 15:57:57,P028,Perfume,Beauty,4,1511,6044,UPI,,STR003,Bengaluru,Completed,2026-07-02 17:20:57,75971a34,High
TXN006798,CUST0642,2026-02-13 01:29:34,P002,Smartphone,Electronics,3,16972,50916,Cash,,STR007,Pune,Completed,2026-07-02 17:20:57,75971a34,High
TXN006799,CUST0642,2025-10-07 02:09:21,P039,Teddy Bear,Toys,5,970,4850,Cash,,STR005,Chennai,Completed,2026-07-02 17:20:57,75971a34,Medium
TXN006800,CUST0642,2025-10-07 06:51:04,P034,Data Science Handbook,Books,3,1439,4317,UPI,,STR009,Jaipur,Completed,2026-07-02 17:20:57,75971a34,Medium
TXN006801,CUST0642,2025-09-19 12:24:33,P024,Dumbbells,Sports,3,2866,8598,Credit Card,**************63.0,STR009,Jaipur,Completed,2026-07-02 17:20:57,75971a34,High
TXN006802,CUST0642,2025-03-25 20:23:32,P010,Sneakers,Clothing,2,4724,9448,Debit Card,***********50.0,STR010,Lucknow,Completed,2026-07-02 17:20:57,75971a34,High
TXN006803,CUST0642,2025-10-12 18:52:44,P033,SQL Guide,Books,2,539,1078,Cash,,STR004,Hyderabad,Completed,2026-07-02 17:20:57,75971a34,Medium
TXN006804,CUST0642,2025-10-23 02:46:05,P005,Headphones,Electronics,3,3978,11934,UPI,,STR010,Lucknow,Completed,2026-07-02 17:20:57,75971a34,High
TXN006805,CUST0642,2025-08-11 22:42:35,P034,Data Science Handbook,Books,5,1434,7170,Cash,,STR005,Chennai,Returned,2026-07-02 17:20:57,75971a34,High
TXN006806,CUST0642,2025-12-29 06:25:29,P023,Yoga Mat,Sports,1,587,587,Credit Card,**************89.5,STR005,Chennai,Completed,2026-07-02 17:20:57,75971a34,Low
TXN006807,CUST0642,2025-12-01 07:35:56,P010,Sneakers,Clothing,3,3964,11892,UPI,,STR010,Lucknow,Completed,2026-07-02 17:20:57,75971a34,High
TXN006808,CUST0643,2026-05-23 10:16:55,P028,Perfume,Beauty,2,1127,2254,UPI,,STR009,Jaipur,Completed,2026-07-02 17:20:57,75971a34,Medium
TXN006809,CUST0643,2026-01-27 10:59:05,P039,Teddy Bear,Toys,3,1607,4821,Debit Card,**************27.0,STR002,Mumbai,Completed,2026-07-02 17:20:57,75971a34,Medium
TXN006810,CUST0643,2025-04-16 07:48:41,P020,Dining Set,Home & Kitchen,5,24263,121315,UPI,,STR008,Ahmedabad,Completed,2026-07-02 17:20:57,75971a34,High
TXN006811,CUST0643,2025-07-06 16:43:56,P013,Cooking Oil,Grocery,2,495,990,Cash,,STR010,Lucknow,Completed,2026-07-02 17:20:57,75971a34,Low
TXN006812,CUST0643,2024-11-30 18:36:49,P014,Sugar,Grocery,3,292,876,UPI,,STR002,Mumbai,Completed,2026-07-02 17:20:57,75971a34,Low
TXN006813,CUST0643,2025-10-13 19:04:47,P004,Smartwatch,Electronics,5,16368,81840,UPI,,STR005,Chennai,Completed,2026-07-02 17:20:57,75971a34,High
TXN006814,CUST0643,2024-07-15 00:11:20,P016,Mixer Grinder,Home & Kitchen,2,2938,5876,Debit Card,**************73.0,STR004,Hyderabad,Completed,2026-07-02 17:20:57,75971a34,High
TXN006815,CUST0643,2025-09-18 06:34:04,P036,Puzzle,Toys,5,940,4700,Credit Card,**************12.0,STR004,Hyderabad,Completed,2026-07-02 17:20:57,75971a34,Medium
TXN006816,CUST0643,2025-10-22 12:56:52,P022,Football,Sports,1,2294,2294,UPI,,STR009,Jaipur,Completed,2026-07-02 17:20:57,75971a34,Medium
TXN006817,CUST0644,2025-02-06 18:49:05,P011,Rice,Grocery,4,218,872,UPI,,STR010,Lucknow,Completed,2026-07-02 17:20:57,75971a34,Low
TXN006818,CUST0644,2024-11-24 04:09:47,P028,Perfume,Beauty,5,3983,19915,Debit Card,*************55.0,STR008,Ahmedabad,Completed,2026-07-02 17:20:57,75971a34,High
TXN006819,CUST0644,2024-11-30 23:43:55,P008,Jacket,Clothing,1,2798,2798,Net Banking,,STR004,Hyderabad,Completed,2026-07-02 17:20:57,75971a34,Medium
TXN006820,CUST0644,2026-03-12 06:56:45,P002,Smartphone,Electronics,5,28984,144920,UPI,,STR010,Lucknow,Cancelled,2026-07-02 17:20:57,75971a34,High
TXN006821,CUST0644,2026-01-16 17:14:49,P016,Mixer Grinder,Home & Kitchen,4,5221,20884,UPI,,STR003,Bengaluru,Completed,2026-07-02 17:20:57,75971a34,High
TXN006822,CUST0644,2025-08-30 09:42:37,P034,Data Science Handbook,Books,5,1516,7580,UPI,,STR001,Delhi,Completed,2026-07-02 17:20:57,75971a34,High
TXN006823,CUST0644,2026-05-20 18:47:05,P010,Sneakers,Clothing,5,4751,23755,Credit Card,**************75.0,STR007,Pune,Completed,2026-07-02 17:20:57,75971a34,High
TXN006824,CUST0645,2024-12-09 11:05:28,P013,Cooking Oil,Grocery,2,708,1416,Credit Card,***********71.0,STR009,Jaipur,Completed,2026-07-02 17:20:57,75971a34,Medium
TXN006825,CUST0645,2026-06-09 10:25:23,P021,Cricket Bat,Sports,3,3645,10935,UPI,,STR007,Pune,Completed,2026-07-02 17:20:57,75971a34,High
TXN006826,CUST0645,2026-05-07 21:39:33,P018,Water Bottle,Home & Kitchen,4,876,3504,UPI,,STR008,Ahmedabad,Completed,2026-07-02 17:20:57,75971a34,Medium
TXN006827,CUST0645,2025-12-03 03:25:02,P009,Hoodie,Clothing,1,1536,1536,Credit Card,**************00.0,STR010,Lucknow,Completed,2026-07-02 17:20:57,75971a34,Medium
TXN006828,CUST0645,2026-06-04 23:04:46,P030,Lipstick,Beauty,5,2034,10170,Debit Card,**********04.0,STR002,Mumbai,Completed,2026-07-02 17:20:57,75971a34,High
TXN006829,CUST0645,2025-11-01 12:07:02,P031,Novel,Books,2,604,1208,UPI,,STR007,Pune,Completed,2026-07-02 17:20:57,75971a34,Medium
TXN006830,CUST0645,2024-10-01 07:22:11,P030,Lipstick,Beauty,3,2433,7299,Credit Card,**********32.0,STR008,Ahmedabad,Completed,2026-07-02 17:20:57,75971a34,High
TXN006831,CUST0645,2025-05-23 16:48:28,P037,Building Blocks,Toys,3,3599,10797,UPI,,STR008,Ahmedabad,Completed,2026-07-02 17:20:57,75971a34,High
TXN006832,CUST0645,2026-04-15 16:54:45,P029,Sunscreen,Beauty,5,438,2190,UPI,,STR007,Pune,Completed,2026-07-02 17:20:57,75971a34,Medium
TXN006833,CUST0646,2025-06-13 19:26:15,P027,Shampoo,Beauty,4,1141,4564,Credit Card,**************85.0,STR004,Hyderabad,Completed,2026-07-02 17:20:57,75971a34,Medium
TXN006834,CUST0646,2024-07-10 00:01:00,P039,Teddy Bear,Toys,5,2215,11075,Debit Card,*************74.0,STR006,Kolkata,Completed,2026-07-02 17:20:57,75971a34,High
TXN006835,CUST0646,2026-06-24 21:52:22,P037,Building Blocks,Toys,4,2797,11188,Net Banking,,STR004,Hyderabad,Completed,2026-07-02 17:20:57,75971a34,High
TXN006836,CUST0646,2025-03-15 10:13:58,P038,Toy Car,Toys,2,1045,2090,Cash,,STR003,Bengaluru,Completed,2026-07-02 17:20:57,75971a34,Medium
TXN006837,CUST0646,2024-12-10 05:50:21,P026,Face Wash,Beauty,1,454,454,UPI,,STR004,Hyderabad,Completed,2026-07-02 17:20:57,75971a34,Low
TXN006838,CUST0646,2025-09-22 01:55:36,P026,Face Wash,Beauty,5,472,2360,UPI,,STR002,Mumbai,Completed,2026-07-02 17:20:57,75971a34,Medium
TXN006839,CUST0646,2025-10-07 01:18:45,P034,Data Science Handbook,Books,4,1217,4868,Credit Card,***********50.0,STR004,Hyderabad,Completed,2026-07-02 17:20:57,75971a34,Medium
TXN006840,CUST0646,2025-10-30 09:15:42,P032,Python Programming,Books,4,1135,4540,UPI,,STR006,Kolkata,Completed,2026-07-02 17:20:57,75971a34,Medium
TXN006841,CUST0647,2025-08-30 14:39:53,P007,Jeans,Clothing,4,2950,11800,Debit Card,**********42.0,STR004,Hyderabad,Completed,2026-07-02 17:20:57,75971a34,High
TXN006842,CUST0647,2025-01-30 19:12:49,P039,Teddy Bear,Toys,1,1684,1684,UPI,,STR007,Pune,Completed,2026-07-02 17:20:57,75971a34,Medium
TXN006843,CUST0647,2026-03-23 04:18:26,P001,Laptop,Electronics,1,44802,44802,Credit Card,************30.0,STR007,Pune,Returned,2026-07-02 17:20:57,75971a34,High
TXN006844,CUST0647,2024-10-03 14:37:11,P007,Jeans,Clothing,3,994,2982,Debit Card,**********78.0,STR005,Chennai,Completed,2026-07-02 17:20:57,75971a34,Medium
TXN006845,CUST0647,2024-08-21 03:29:03,P020,Dining Set,Home & Kitchen,2,6590,13180,Debit Card,*****************e+18,STR007,Pune,Completed,2026-07-02 17:20:57,75971a34,High
TXN006846,CUST0647,2026-05-10 05:55:21,P040,Board Game,Toys,1,569,569,UPI,,STR006,Kolkata,Completed,2026-07-02 17:20:57,75971a34,Low
TXN006847,CUST0647,2025-10-01 20:05:09,P016,Mixer Grinder,Home & Kitchen,4,5421,21684,Credit Card,**************87.0,STR002,Mumbai,Completed,2026-07-02 17:20:57,75971a34,High
TXN006848,CUST0647,2025-01-17 09:21:35,P030,Lipstick,Beauty,3,1701,5103,Net Banking,,STR007,Pune,Completed,2026-07-02 17:20:57,75971a34,High
TXN006849,CUST0647,2026-01-19 19:00:22,P019,Vacuum Cleaner,Home & Kitchen,1,7582,7582,Debit Card,*************64.0,STR008,Ahmedabad,Returned,2026-07-02 17:20:57,75971a34,High
TXN006850,CUST0648,2024-12-05 05:20:16,P032,Python Programming,Books,1,614,614,UPI,,STR004,Hyderabad,Completed,2026-07-02 17:20:57,75971a34,Low
TXN006851,CUST0648,2025-04-11 16:45:52,P025,Running Shoes,Sports,2,6577,13154,Cash,,STR005,Chennai,Completed,2026-07-02 17:20:57,75971a34,High
TXN006852,CUST0648,2026-06-27 06:37:06,P028,Perfume,Beauty,4,5154,20616,UPI,,STR001,Delhi,Completed,2026-07-02 17:20:57,75971a34,High
TXN006853,CUST0648,2025-11-03 14:36:11,P003,Tablet,Electronics,2,58039,116078,Credit Card,**************21.5,STR003,Bengaluru,Completed,2026-07-02 17:20:57,75971a34,High
TXN006854,CUST0648,2026-03-26 21:58:22,P017,Cookware Set,Home & Kitchen,4,3929,15716,UPI,,STR007,Pune,Completed,2026-07-02 17:20:57,75971a34,High
TXN006855,CUST0648,2025-10-28 11:12:21,P008,Jacket,Clothing,1,2515,2515,UPI,,STR008,Ahmedabad,Completed,2026-07-02 17:20:57,75971a34,Medium
TXN006856,CUST0648,2025-05-03 18:03:45,P025,Running Shoes,Sports,1,11826,11826,Debit Card,**********67.0,STR005,Chennai,Completed,2026-07-02 17:20:57,75971a34,High
TXN006857,CUST0649,2025-05-14 09:19:30,P004,Smartwatch,Electronics,2,9502,19004,Net Banking,,STR005,Chennai,Completed,2026-07-02 17:20:57,75971a34,High
TXN006858,CUST0649,2025-08-23 11:01:15,P011,Rice,Grocery,5,60,300,UPI,,STR004,Hyderabad,Completed,2026-07-02 17:20:57,75971a34,Low
TXN006859,CUST0649,2025-09-30 02:07:53,P030,Lipstick,Beauty,4,1862,7448,Credit Card,**************73.0,STR002,Mumbai,Completed,2026-07-02 17:20:57,75971a34,High
TXN006860,CUST0649,2024-07-30 09:26:11,P038,Toy Car,Toys,3,603,1809,Debit Card,**********93.0,STR004,Hyderabad,Returned,2026-07-02 17:20:57,75971a34,Medium
TXN006861,CUST0649,2025-01-26 04:54:39,P004,Smartwatch,Electronics,4,23239,92956,Debit Card,*****************e+18,STR010,Lucknow,Completed,2026-07-02 17:20:57,75971a34,High
TXN006862,CUST0649,2024-08-09 16:05:54,P009,Hoodie,Clothing,1,2960,2960,Credit Card,**************75.0,STR007,Pune,Completed,2026-07-02 17:20:57,75971a34,Medium
TXN006863,CUST0650,2025-12-18 03:25:41,P028,Perfume,Beauty,5,4037,20185,Credit Card,**************12.0,STR010,Lucknow,Completed,2026-07-02 17:20:57,75971a34,High
TXN006864,CUST0650,2024-11-25 10:52:16,P010,Sneakers,Clothing,2,5084,10168,Cash,,STR006,Kolkata,Completed,2026-07-02 17:20:57,75971a34,High
TXN006865,CUST0650,2025-10-21 10:05:27,P011,Rice,Grocery,4,387,1548,Net Banking,,STR007,Pune,Completed,2026-07-02 17:20:57,75971a34,Medium
TXN006866,CUST0650,2025-04-02 01:42:55,P004,Smartwatch,Electronics,5,3435,17175,UPI,,STR010,Lucknow,Completed,2026-07-02 17:20:57,75971a34,High
TXN006867,CUST0651,2025-02-03 08:13:09,P028,Perfume,Beauty,5,2060,10300,UPI,,STR004,Hyderabad,Completed,2026-07-02 17:20:57,75971a34,High
TXN006868,CUST0651,2025-08-26 15:40:46,P004,Smartwatch,Electronics,1,21078,21078,Credit Card,******************e+18,STR005,Chennai,Completed,2026-07-02 17:20:57,75971a34,High
TXN006869,CUST0651,2026-06-01 21:28:07,P014,Sugar,Grocery,3,50,150,Debit Card,**************53.0,STR009,Jaipur,Completed,2026-07-02 17:20:57,75971a34,Low
TXN006870,CUST0651,2026-03-28 07:57:51,P027,Shampoo,Beauty,4,918,3672,UPI,,STR002,Mumbai,Cancelled,2026-07-02 17:20:57,75971a34,Medium
TXN006871,CUST0651,2024-08-09 16:08:55,P010,Sneakers,Clothing,3,1961,5883,UPI,,STR004,Hyderabad,Completed,2026-07-02 17:20:57,75971a34,High
TXN006872,CUST0651,2025-04-13 10:07:41,P021,Cricket Bat,Sports,4,720,2880,UPI,,STR002,Mumbai,Completed,2026-07-02 17:20:57,75971a34,Medium
TXN006873,CUST0651,2025-05-14 19:32:28,P031,Novel,Books,2,458,916,UPI,,STR005,Chennai,Completed,2026-07-02 17:20:57,75971a34,Low
TXN006874,CUST0651,2024-08-13 06:40:08,P005,Headphones,Electronics,3,8057,24171,UPI,,STR004,Hyderabad,Completed,2026-07-02 17:20:57,75971a34,High
